StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
4083,7.5,1,1,0,60,3.3,No,Yes,55,72,NotPlaced
1487,8.5,1,3,2,90,4.8,Yes,Yes,76,85,Placed
3679,7.9,2,3,0,81,3.6,Yes,No,89,86,Placed
283,8.2,1,1,2,86,4.4,No,No,76,82,NotPlaced
6580,7.8,1,2,1,74,4.3,No,No,55,68,NotPlaced
4559,6.5,1,1,0,65,4.3,No,No,61,70,NotPlaced
4309,8.2,1,2,0,79,4.8,No,Yes,56,66,NotPlaced
6685,8.4,1,3,2,86,4.4,Yes,No,79,76,NotPlaced
4866,7.5,1,1,1,63,3.5,No,No,55,64,NotPlaced
3538,8.4,1,1,0,74,4.3,Yes,Yes,72,88,NotPlaced
3869,6.7,1,2,0,74,4.1,No,No,61,64,NotPlaced
7004,8.8,2,3,2,90,4.8,Yes,Yes,71,84,Placed
2582,7.9,1,3,0,78,4.2,No,Yes,55,74,Placed
1369,7.9,2,3,2,75,3.9,Yes,Yes,75,68,Placed
9470,8.3,2,3,2,90,4.8,Yes,Yes,90,86,Placed
8198,8.6,2,3,2,87,4.7,Yes,Yes,86,84,Placed
598,7.4,2,1,1,81,4.0,Yes,No,76,66,Placed
4352,8.3,1,3,0,82,4.1,No,Yes,76,70,NotPlaced
6347,6.8,1,2,0,82,4.4,Yes,Yes,77,62,Placed
8977,8.3,2,3,2,90,4.8,Yes,Yes,81,88,Placed
6380,7.6,0,2,0,74,4.0,Yes,Yes,62,63,Placed
4759,8.2,2,3,1,90,4.8,Yes,Yes,84,78,Placed
647,7.9,2,3,2,90,4.6,Yes,Yes,82,87,Placed
6382,7.4,1,2,0,84,4.1,No,Yes,55,64,NotPlaced
7528,6.6,2,1,0,67,3.9,No,No,55,74,NotPlaced
9698,8.0,2,3,3,86,4.8,Yes,Yes,77,82,Placed
6024,7.8,1,3,0,89,4.6,Yes,Yes,77,88,Placed
7955,8.2,1,1,2,71,4.2,Yes,Yes,77,83,NotPlaced
7166,7.4,1,1,0,87,3.2,No,No,61,72,NotPlaced
3469,7.4,1,1,1,67,3.3,No,No,55,63,NotPlaced
7798,7.5,1,1,0,76,4.7,No,No,55,64,NotPlaced
7698,6.6,0,1,1,71,3.4,No,No,56,70,NotPlaced
2991,8.3,2,3,2,86,4.8,Yes,Yes,78,86,Placed
9408,7.7,0,1,0,69,4.1,No,No,63,65,NotPlaced
4876,7.9,1,2,0,78,4.5,Yes,Yes,75,81,Placed
2545,8.2,0,1,1,85,4.7,Yes,No,81,66,NotPlaced
8596,7.5,0,1,1,83,4.0,No,Yes,56,67,NotPlaced
5342,7.7,1,1,1,73,3.7,No,Yes,58,64,NotPlaced
1568,8.1,1,1,0,80,4.5,No,No,79,72,NotPlaced
9995,7.8,2,2,2,80,4.8,Yes,Yes,79,69,NotPlaced
4067,6.5,0,1,0,67,3.7,No,No,64,66,NotPlaced
3989,6.5,1,1,1,82,4.1,No,No,65,65,NotPlaced
7032,7.8,1,1,1,90,3.9,No,Yes,81,67,Placed
2161,8.4,0,3,2,90,4.8,Yes,Yes,88,83,Placed
686,8.7,0,1,2,82,4.5,Yes,Yes,73,86,Placed
7603,7.4,1,1,0,86,4.5,Yes,Yes,69,86,NotPlaced
7785,8.4,0,3,1,86,4.0,Yes,Yes,85,67,NotPlaced
3244,7.5,0,1,1,67,3.6,Yes,No,55,60,NotPlaced
5845,7.8,1,3,2,87,4.8,Yes,Yes,67,88,Placed
9220,8.3,1,3,2,82,4.7,No,No,59,63,Placed
2462,7.6,1,1,0,70,4.1,No,No,61,63,NotPlaced
4084,8.1,1,3,0,90,4.4,Yes,Yes,89,80,Placed
2838,7.3,1,1,0,70,3.9,No,No,61,64,NotPlaced
3698,8.2,0,1,0,81,4.4,Yes,No,63,77,Placed
7129,6.6,1,1,0,77,4.2,No,No,64,59,NotPlaced
6268,7.6,1,1,1,85,4.3,No,Yes,77,70,NotPlaced
4942,8.3,0,3,2,90,4.8,Yes,No,90,84,Placed
5947,7.8,0,1,1,84,4.3,Yes,No,67,80,NotPlaced
4584,8.0,0,1,0,81,4.5,No,No,75,82,NotPlaced
5785,8.2,1,2,1,77,3.7,Yes,Yes,75,83,Placed
4041,7.9,1,2,1,86,4.2,No,Yes,60,63,NotPlaced
2231,8.0,1,3,0,83,4.8,No,Yes,75,83,NotPlaced
7570,8.7,2,3,2,76,4.3,Yes,Yes,82,83,Placed
936,6.5,0,1,0,75,4.1,No,Yes,83,67,NotPlaced
2321,7.6,1,2,0,79,4.1,No,Yes,71,62,NotPlaced
4879,7.6,1,2,0,84,3.6,No,Yes,75,60,Placed
522,7.5,1,3,0,86,4.2,Yes,Yes,81,71,NotPlaced
523,8.2,1,1,2,83,4.4,Yes,Yes,64,80,Placed
5346,6.5,1,1,0,79,4.0,No,No,55,70,NotPlaced
9877,7.4,2,3,0,80,4.5,Yes,Yes,77,87,Placed
3360,8.5,1,3,1,82,4.7,Yes,Yes,76,88,Placed
1312,8.6,2,3,2,89,4.8,Yes,Yes,73,87,Placed
3984,7.5,1,2,2,83,3.1,No,No,58,74,NotPlaced
6495,7.6,1,2,2,73,4.7,Yes,Yes,61,75,NotPlaced
9561,8.4,2,3,2,90,4.1,Yes,Yes,78,83,Placed
1717,8.0,0,3,2,83,4.7,Yes,Yes,78,85,Placed
781,8.4,0,1,0,90,4.6,Yes,Yes,84,78,Placed
8799,7.4,2,3,2,89,4.8,Yes,No,88,82,NotPlaced
8232,6.6,0,1,3,84,3.7,No,No,75,67,NotPlaced
5608,8.4,1,3,0,89,4.8,Yes,Yes,79,84,Placed
5979,8.3,2,3,2,90,4.8,Yes,Yes,85,82,Placed
652,6.5,1,1,1,71,4.2,No,No,58,71,NotPlaced
3748,8.2,2,3,2,90,4.8,Yes,Yes,77,83,Placed
2197,8.0,1,2,2,74,4.1,No,Yes,70,84,Placed
8419,7.8,1,1,1,83,3.7,No,Yes,64,71,NotPlaced
370,8.0,2,2,2,81,4.5,No,No,69,71,NotPlaced
9885,6.7,1,1,0,76,3.8,Yes,Yes,60,67,NotPlaced
8006,8.6,1,3,0,89,4.8,Yes,Yes,74,61,Placed
4215,6.5,2,3,2,80,4.1,Yes,Yes,76,86,Placed
378,7.4,1,2,0,77,4.1,Yes,Yes,55,77,NotPlaced
9447,8.4,2,3,1,90,4.8,Yes,Yes,76,87,Placed
2217,8.2,1,2,0,68,4.2,No,No,57,64,NotPlaced
8683,8.6,1,2,0,68,3.9,Yes,Yes,72,83,Placed
1614,7.5,1,1,0,70,3.5,No,Yes,75,66,NotPlaced
6980,8.5,1,3,2,81,4.2,No,Yes,55,86,NotPlaced
7550,8.0,2,1,0,90,4.7,Yes,Yes,83,85,Placed
1828,7.5,1,1,1,69,4.0,No,Yes,61,69,NotPlaced
3633,8.5,2,3,1,68,4.0,Yes,Yes,73,70,NotPlaced
963,6.6,0,1,1,67,4.5,No,No,65,71,NotPlaced
2994,6.5,2,3,0,84,4.8,No,Yes,62,84,NotPlaced
6607,8.5,2,3,3,76,4.7,No,Yes,66,85,Placed
9673,7.5,2,2,1,71,3.8,No,Yes,60,69,NotPlaced
2377,8.2,2,3,2,90,4.8,Yes,Yes,76,85,Placed
8881,7.7,1,2,2,82,4.7,No,Yes,84,85,NotPlaced
360,7.7,1,2,0,68,3.9,No,Yes,62,63,NotPlaced
3840,7.8,1,2,1,81,4.1,Yes,Yes,61,78,Placed
8185,8.6,1,2,1,90,4.2,No,Yes,71,68,Placed
1247,8.4,2,2,2,79,4.7,Yes,Yes,76,80,Placed
7505,6.7,1,2,0,73,3.4,No,Yes,55,59,NotPlaced
8350,7.9,0,1,0,79,4.4,Yes,No,55,85,NotPlaced
6512,8.8,2,3,2,90,4.7,Yes,Yes,84,86,Placed
5088,8.6,1,3,0,90,4.8,Yes,Yes,86,80,Placed
3695,7.3,1,1,0,67,4.3,No,Yes,55,63,NotPlaced
1574,8.2,2,3,2,90,4.8,Yes,No,69,73,Placed
6282,7.5,2,1,0,72,3.6,No,Yes,61,60,NotPlaced
5440,6.5,1,2,1,64,3.7,No,Yes,55,69,NotPlaced
2568,7.4,1,1,0,66,3.8,Yes,Yes,62,65,NotPlaced
3424,6.7,1,1,0,76,4.6,Yes,No,79,65,Placed
2038,7.8,0,3,1,76,3.8,No,Yes,55,69,NotPlaced
9244,7.2,1,2,0,82,3.6,Yes,Yes,71,74,Placed
773,7.3,1,2,2,73,4.7,Yes,Yes,75,72,NotPlaced
5381,8.4,1,3,2,90,4.8,Yes,Yes,83,84,Placed
9569,7.6,1,1,0,81,4.2,Yes,Yes,81,81,NotPlaced
3563,7.2,0,1,0,66,3.3,No,No,55,67,NotPlaced
563,7.4,1,3,2,88,4.8,Yes,Yes,82,85,Placed
6684,8.2,1,3,0,83,4.4,Yes,Yes,80,87,Placed
2547,6.9,1,2,1,60,4.8,Yes,Yes,69,69,NotPlaced
5511,6.7,1,1,0,75,3.1,Yes,Yes,55,67,NotPlaced
5331,8.6,2,3,2,90,4.7,Yes,Yes,84,87,Placed
9668,7.6,2,2,0,86,4.6,Yes,Yes,70,83,NotPlaced
4532,6.6,1,1,0,77,3.9,No,No,55,70,NotPlaced
1675,6.6,1,2,1,70,4.6,Yes,Yes,76,84,NotPlaced
7396,7.1,1,3,1,77,4.2,Yes,Yes,62,60,NotPlaced
366,8.2,1,1,1,79,4.6,No,Yes,55,61,NotPlaced
8017,7.8,1,2,0,84,3.0,Yes,Yes,62,70,NotPlaced
9377,7.6,1,1,0,72,3.8,No,No,72,67,NotPlaced
4328,7.6,1,1,1,62,3.4,No,No,60,62,NotPlaced
9984,6.6,2,1,0,60,4.1,Yes,No,61,66,NotPlaced
148,7.9,1,3,1,80,4.2,Yes,Yes,56,82,Placed
1669,8.3,1,3,0,86,4.4,Yes,Yes,75,79,Placed
3089,7.7,1,1,2,69,4.7,No,Yes,72,63,NotPlaced
8845,7.4,1,2,1,77,3.9,No,Yes,55,64,NotPlaced
7651,6.5,0,1,0,66,4.0,No,Yes,66,72,NotPlaced
408,8.3,2,1,0,81,4.1,Yes,Yes,76,83,NotPlaced
9585,8.7,2,3,2,79,4.4,Yes,Yes,76,83,Placed
7789,6.5,0,1,3,76,4.4,Yes,No,64,70,NotPlaced
3457,7.3,0,1,0,60,3.2,No,No,55,62,NotPlaced
6187,8.3,1,2,1,72,4.7,No,Yes,55,71,NotPlaced
4183,8.2,1,3,2,90,4.7,Yes,Yes,83,80,Placed
3577,8.1,1,3,0,77,4.3,No,Yes,71,69,NotPlaced
3272,7.4,1,1,0,75,4.3,No,No,60,64,NotPlaced
4941,7.6,1,3,0,75,4.2,Yes,No,76,76,Placed
1032,7.9,1,1,0,81,4.6,Yes,No,61,68,Placed
8873,8.3,2,3,3,88,4.8,Yes,Yes,84,87,Placed
6231,7.6,1,1,1,65,3.5,No,No,55,58,NotPlaced
6593,7.6,0,3,1,86,4.7,Yes,No,78,81,Placed
8907,7.5,1,2,1,79,4.5,No,Yes,64,68,NotPlaced
9812,8.2,2,3,0,77,3.5,Yes,Yes,75,80,NotPlaced
6725,7.8,2,2,0,73,4.2,No,Yes,55,69,NotPlaced
8030,7.5,0,1,0,71,4.1,No,Yes,73,66,NotPlaced
8053,6.6,0,1,0,74,3.9,No,Yes,63,63,NotPlaced
856,7.6,0,1,1,85,4.1,No,Yes,56,68,Placed
3927,6.5,1,2,1,77,4.2,No,No,62,71,NotPlaced
8548,7.4,0,2,2,80,4.8,No,Yes,61,88,Placed
79,8.2,1,3,0,83,4.8,Yes,Yes,71,84,Placed
7089,7.6,1,1,0,81,4.2,Yes,No,55,82,NotPlaced
2248,7.8,1,3,0,87,4.1,Yes,Yes,66,63,NotPlaced
8264,8.1,2,3,2,90,3.8,Yes,Yes,90,77,Placed
4027,7.7,0,2,3,77,4.8,Yes,Yes,67,80,NotPlaced
9950,6.9,1,1,0,71,3.8,No,Yes,55,70,NotPlaced
9572,8.0,0,1,1,76,3.6,No,No,55,65,NotPlaced
9296,8.3,1,2,2,87,4.7,Yes,Yes,78,66,NotPlaced
715,8.7,1,3,2,90,4.8,Yes,Yes,70,88,Placed
7452,7.4,1,1,1,69,4.2,Yes,No,60,69,NotPlaced
789,6.5,1,1,1,78,4.0,No,No,65,65,NotPlaced
2280,8.0,2,3,2,87,4.5,Yes,Yes,71,85,Placed
4096,8.5,2,3,2,82,4.7,Yes,Yes,75,88,Placed
3898,8.0,1,2,0,83,4.6,Yes,Yes,60,83,NotPlaced
7945,8.1,2,3,2,90,4.8,Yes,Yes,84,87,Placed
7178,6.8,1,1,1,80,3.5,No,Yes,64,70,NotPlaced
9077,7.0,1,2,0,73,4.5,No,Yes,55,80,NotPlaced
9453,7.4,0,1,3,66,3.3,No,Yes,63,71,NotPlaced
3632,7.6,1,1,1,70,4.7,No,Yes,55,69,NotPlaced
8625,7.8,0,3,0,89,4.8,Yes,Yes,83,79,Placed
7298,8.1,2,3,2,90,4.7,Yes,Yes,78,82,Placed
6273,8.5,2,3,2,90,4.8,Yes,Yes,77,88,Placed
425,7.9,0,1,0,85,4.5,Yes,No,76,81,NotPlaced
393,8.9,0,3,0,89,4.8,Yes,No,77,78,Placed
3192,8.5,1,3,2,90,4.8,Yes,Yes,80,85,Placed
17,8.6,0,3,0,84,4.8,Yes,Yes,62,78,Placed
6336,7.0,1,1,1,73,4.3,Yes,Yes,62,57,NotPlaced
4201,8.1,2,3,0,90,4.7,Yes,Yes,79,82,Placed
2673,6.7,1,2,0,90,4.7,Yes,Yes,55,82,Placed
2445,6.5,1,1,2,68,3.5,No,No,76,61,NotPlaced
6698,7.6,1,1,0,77,4.1,No,Yes,57,67,Placed
6165,7.5,1,2,0,74,4.2,No,No,55,63,NotPlaced
2602,8.2,0,2,2,90,4.8,Yes,Yes,77,83,Placed
3494,7.5,1,2,1,82,4.7,No,Yes,55,72,NotPlaced
6045,7.5,2,1,1,90,4.1,Yes,Yes,71,67,NotPlaced
1460,8.7,2,3,2,90,4.8,Yes,Yes,88,87,Placed
3805,8.4,1,2,2,81,4.2,Yes,Yes,55,66,Placed
9846,8.0,2,3,2,90,4.8,Yes,Yes,81,88,Placed
7395,8.3,1,2,0,80,3.6,No,Yes,72,63,NotPlaced
4840,7.9,1,3,1,90,4.8,Yes,Yes,76,81,Placed
8112,8.3,2,3,2,90,4.8,Yes,Yes,87,81,Placed
3836,7.8,2,3,2,87,4.8,Yes,No,82,78,Placed
9314,8.5,2,3,2,90,4.7,Yes,Yes,77,86,Placed
5684,8.4,1,3,2,76,4.5,Yes,Yes,82,83,Placed
8749,6.5,1,2,2,76,4.8,No,Yes,81,85,NotPlaced
5828,7.5,1,1,1,78,4.2,No,No,76,69,NotPlaced
9749,7.4,1,1,0,65,3.7,No,No,65,66,NotPlaced
4725,8.3,2,3,2,90,4.4,Yes,Yes,84,86,Placed
8760,6.5,1,1,0,67,4.3,No,Yes,72,67,NotPlaced
5888,8.1,2,3,2,88,4.7,Yes,Yes,80,87,Placed
2356,8.2,2,1,2,77,4.8,Yes,Yes,60,79,NotPlaced
6037,7.4,1,3,0,88,4.1,Yes,Yes,59,73,NotPlaced
4799,7.6,1,2,2,80,4.5,No,Yes,77,71,Placed
2443,7.4,2,2,0,69,4.1,No,No,59,75,NotPlaced
8646,7.5,1,2,0,76,4.0,No,Yes,59,62,Placed
4593,8.1,0,3,1,90,4.7,Yes,Yes,81,86,NotPlaced
8773,7.5,2,2,1,74,4.4,No,Yes,82,62,NotPlaced
465,7.4,0,1,0,78,4.6,No,No,56,69,NotPlaced
164,6.9,0,1,0,73,4.1,No,Yes,55,69,Placed
9262,7.3,1,2,0,65,4.2,No,No,55,65,NotPlaced
9434,6.5,0,1,0,84,4.1,No,Yes,60,62,NotPlaced
8406,8.0,2,1,2,80,4.6,Yes,No,77,61,Placed
9778,8.6,1,3,2,85,4.8,Yes,Yes,77,72,Placed
9479,7.5,1,1,0,75,3.8,No,Yes,55,62,NotPlaced
7381,8.5,0,3,2,90,4.6,No,Yes,74,72,Placed
6637,7.6,1,3,1,71,4.8,Yes,Yes,55,74,NotPlaced
242,7.6,0,2,0,80,3.7,Yes,No,85,61,NotPlaced
2010,8.1,2,3,2,90,3.7,Yes,Yes,78,77,Placed
6357,7.6,0,1,1,70,3.9,No,No,71,63,Placed
3085,7.7,1,1,1,68,4.2,No,Yes,74,74,NotPlaced
6209,6.8,0,1,0,70,3.9,No,Yes,78,68,NotPlaced
901,8.6,2,3,3,87,4.7,Yes,Yes,70,86,Placed
5543,8.7,1,2,0,74,4.8,No,No,74,83,NotPlaced
6008,6.8,0,1,1,68,3.9,No,No,64,62,NotPlaced
7639,7.6,0,1,1,71,4.3,No,No,59,66,NotPlaced
6794,8.3,1,3,0,75,4.6,Yes,Yes,76,70,Placed
8870,8.6,2,1,0,70,4.2,No,Yes,56,64,NotPlaced
7759,8.4,0,3,0,90,4.8,Yes,Yes,78,66,Placed
4838,8.8,2,3,3,79,4.4,Yes,Yes,67,82,Placed
2294,6.5,1,1,0,80,4.4,No,Yes,59,69,NotPlaced
6549,7.1,0,2,2,89,4.2,Yes,Yes,61,76,Placed
7899,7.6,1,2,0,80,4.6,No,Yes,69,69,NotPlaced
7978,6.7,0,1,1,80,3.7,Yes,Yes,75,70,NotPlaced
4482,8.2,2,1,2,81,4.0,Yes,Yes,83,86,NotPlaced
5303,8.2,2,1,0,82,4.6,Yes,Yes,74,82,Placed
4606,7.6,1,2,0,73,4.2,Yes,Yes,58,72,NotPlaced
3717,8.7,1,1,2,80,3.6,No,Yes,58,73,Placed
9072,6.9,1,1,2,72,3.8,Yes,Yes,71,83,NotPlaced
6141,6.9,0,2,0,69,3.4,No,No,66,72,NotPlaced
1765,8.3,2,3,2,90,4.5,Yes,Yes,74,88,Placed
6599,7.9,1,1,0,81,4.2,No,Yes,72,69,NotPlaced
1550,8.6,1,3,2,86,4.5,Yes,Yes,79,88,Placed
3030,7.6,1,3,0,75,4.0,No,Yes,55,73,NotPlaced
8654,7.7,2,2,1,84,4.7,Yes,Yes,78,82,Placed
6299,8.4,2,1,1,87,4.2,Yes,Yes,76,78,NotPlaced
6663,8.4,0,3,2,88,4.7,Yes,Yes,70,70,Placed
6627,8.4,1,2,2,72,4.0,Yes,Yes,75,79,Placed
2045,7.8,0,2,0,89,3.9,Yes,Yes,70,74,NotPlaced
768,8.4,1,3,1,79,4.4,Yes,Yes,78,82,Placed
5694,9.0,2,3,2,90,4.8,Yes,Yes,73,86,Placed
7871,8.5,2,3,2,86,4.7,Yes,Yes,71,79,Placed
7796,8.5,2,3,2,90,4.8,Yes,Yes,83,85,Placed
1509,7.6,2,1,1,66,3.4,No,No,56,74,NotPlaced
7231,8.0,2,2,3,82,4.0,Yes,Yes,59,82,Placed
7858,8.1,1,3,1,78,4.1,Yes,Yes,66,73,NotPlaced
3303,6.5,1,1,1,76,4.6,Yes,Yes,60,73,NotPlaced
4518,8.1,2,3,1,74,4.0,Yes,No,61,82,NotPlaced
4220,7.1,1,1,1,69,3.3,No,No,65,61,NotPlaced
9079,7.3,1,1,1,80,3.8,No,No,71,71,NotPlaced
9941,8.6,1,1,1,78,4.3,Yes,Yes,69,84,NotPlaced
3293,6.5,1,2,0,83,4.5,No,No,69,71,NotPlaced
820,7.7,1,2,2,90,4.8,No,No,62,86,NotPlaced
1404,7.4,1,2,1,74,3.7,No,Yes,55,65,NotPlaced
1383,8.4,1,1,0,80,3.7,Yes,Yes,55,81,NotPlaced
2149,8.2,1,3,0,77,4.5,Yes,Yes,75,88,Placed
6929,6.6,1,2,1,66,4.8,No,No,64,69,NotPlaced
5672,7.7,1,1,1,79,3.7,No,Yes,59,63,NotPlaced
1639,7.6,1,2,1,69,3.9,No,No,55,63,NotPlaced
5892,8.4,2,3,2,90,4.8,Yes,Yes,77,87,Placed
7428,8.1,1,2,2,83,4.8,Yes,Yes,81,82,Placed
609,6.8,1,1,0,74,3.8,No,Yes,62,67,NotPlaced
6908,7.6,1,1,1,66,3.6,Yes,Yes,62,65,NotPlaced
400,6.9,0,1,0,90,4.5,Yes,Yes,81,80,Placed
7248,7.6,2,3,2,90,4.8,Yes,Yes,81,84,Placed
6407,8.1,1,2,3,85,4.6,Yes,Yes,55,63,NotPlaced
883,8.7,1,3,2,88,4.8,Yes,Yes,83,86,Placed
3566,7.5,1,1,1,79,4.4,Yes,Yes,55,67,NotPlaced
4286,7.5,0,2,1,87,4.1,Yes,Yes,68,68,NotPlaced
1180,8.1,1,3,2,90,4.8,Yes,Yes,81,83,Placed
5449,7.8,1,1,0,77,4.0,Yes,Yes,83,66,Placed
4245,8.4,2,3,2,90,4.8,Yes,Yes,74,85,Placed
5219,8.5,2,2,1,83,4.3,Yes,No,55,80,NotPlaced
3977,7.0,1,3,1,77,4.2,Yes,Yes,78,84,Placed
2131,8.1,0,2,0,70,4.8,Yes,Yes,78,86,Placed
5079,6.5,1,1,1,64,4.4,Yes,No,57,61,NotPlaced
457,7.4,1,3,0,76,4.4,Yes,Yes,58,71,NotPlaced
5583,8.8,1,2,2,77,4.3,Yes,Yes,74,79,Placed
5176,7.4,1,1,0,77,4.1,No,Yes,55,68,NotPlaced
1951,7.5,1,1,0,77,4.2,Yes,Yes,82,74,NotPlaced
5373,7.3,1,1,2,75,3.8,Yes,Yes,55,69,NotPlaced
690,6.5,2,3,2,74,4.2,No,No,90,67,NotPlaced
8853,8.2,2,3,2,90,4.8,Yes,Yes,71,80,Placed
6526,6.7,0,3,1,88,4.1,Yes,No,60,84,NotPlaced
9822,8.6,2,3,3,89,4.7,No,Yes,68,86,Placed
6489,6.8,0,2,0,80,4.3,Yes,No,55,64,Placed
6922,8.0,0,3,1,73,4.8,Yes,Yes,57,64,NotPlaced
1954,8.5,2,3,2,90,4.8,Yes,Yes,81,85,Placed
7635,8.1,1,2,0,90,4.5,No,No,70,61,NotPlaced
5637,7.4,1,1,0,77,4.0,No,No,71,67,NotPlaced
7155,8.0,1,3,2,90,4.5,Yes,Yes,87,70,Placed
8425,8.3,1,2,0,78,4.6,Yes,Yes,75,82,Placed
6611,7.7,0,3,2,87,4.8,Yes,Yes,80,86,Placed
2711,6.6,1,1,1,71,4.0,No,Yes,55,63,NotPlaced
8731,6.6,1,2,1,67,4.1,Yes,Yes,73,69,NotPlaced
3202,8.2,2,3,2,81,4.5,Yes,Yes,74,88,Placed
4350,8.3,1,3,2,77,4.5,Yes,Yes,79,74,Placed
4139,6.7,1,2,2,75,4.2,No,No,78,66,NotPlaced
1885,8.2,2,3,2,90,4.8,Yes,No,85,78,Placed
8640,7.4,0,2,1,71,4.7,No,Yes,79,67,NotPlaced
4486,8.7,1,3,0,90,4.2,Yes,Yes,71,68,Placed
2495,7.9,1,3,2,90,4.6,Yes,Yes,81,88,Placed
5948,8.7,0,1,2,78,4.7,Yes,Yes,67,86,NotPlaced
3037,7.3,1,1,1,66,4.4,No,No,60,64,NotPlaced
5778,8.0,1,1,1,77,4.7,No,Yes,55,71,NotPlaced
3604,6.9,2,1,2,90,4.8,Yes,Yes,82,85,Placed
846,8.0,1,1,2,85,4.5,Yes,Yes,63,69,Placed
543,7.8,1,1,1,66,3.4,No,No,55,69,Placed
3725,7.9,1,3,2,82,4.7,Yes,Yes,83,82,Placed
4188,7.9,2,2,2,90,4.8,Yes,Yes,72,77,Placed
3680,7.9,0,1,0,79,4.5,No,No,62,69,Placed
8900,7.7,1,1,0,77,3.7,No,No,55,64,NotPlaced
7968,8.7,1,3,2,90,4.7,Yes,Yes,79,80,Placed
8486,7.8,1,3,1,82,4.8,Yes,Yes,76,83,Placed
6076,7.8,2,2,2,65,4.3,Yes,Yes,57,72,NotPlaced
7341,6.6,0,1,2,81,4.3,No,Yes,67,72,NotPlaced
8226,7.8,1,1,0,61,3.4,No,No,63,63,NotPlaced
7247,6.5,0,1,0,64,3.9,No,Yes,62,66,NotPlaced
9711,7.3,1,1,0,77,4.0,No,No,63,66,NotPlaced
8291,7.5,1,1,0,77,4.1,No,Yes,58,70,NotPlaced
7138,6.6,0,1,2,81,4.0,No,Yes,64,71,NotPlaced
2965,7.8,1,3,1,90,4.4,Yes,Yes,85,82,Placed
7560,7.6,1,2,0,74,4.1,No,Yes,67,69,NotPlaced
2530,8.3,0,3,0,90,4.8,Yes,Yes,74,85,Placed
7285,7.8,1,1,1,76,4.8,No,No,59,70,NotPlaced
5773,6.5,0,2,0,74,3.5,No,No,61,61,NotPlaced
1049,7.7,1,1,1,71,4.2,No,Yes,55,72,NotPlaced
7046,7.9,2,3,2,90,4.8,Yes,Yes,70,86,Placed
1961,8.3,2,3,0,77,4.1,Yes,Yes,84,64,NotPlaced
2531,8.5,2,3,2,87,4.4,Yes,Yes,77,71,Placed
9049,7.8,0,1,2,74,4.3,No,Yes,59,84,NotPlaced
7604,6.7,1,3,1,86,4.8,Yes,Yes,75,80,Placed
6525,7.9,1,2,0,75,3.9,No,Yes,62,73,NotPlaced
238,7.6,1,1,0,72,4.6,Yes,Yes,68,84,NotPlaced
4918,7.4,0,2,1,76,4.0,No,Yes,69,73,NotPlaced
6480,7.5,0,3,0,88,4.4,Yes,Yes,67,86,NotPlaced
1134,7.7,1,2,0,85,4.3,No,Yes,69,74,NotPlaced
6977,8.5,2,3,2,90,4.7,Yes,Yes,90,86,Placed
5902,6.9,0,3,0,89,4.4,Yes,Yes,76,83,Placed
9058,7.5,1,2,1,71,4.1,No,Yes,58,65,NotPlaced
4260,8.0,2,3,2,84,4.7,Yes,Yes,70,85,Placed
8841,6.5,0,1,1,81,4.1,No,No,71,69,NotPlaced
6966,6.5,1,1,1,60,3.8,No,Yes,81,65,NotPlaced
9980,8.3,2,3,2,90,4.7,Yes,Yes,79,73,Placed
793,6.5,1,1,0,76,3.9,No,Yes,57,76,NotPlaced
1986,8.0,1,1,2,75,3.6,Yes,Yes,55,64,NotPlaced
5657,7.5,1,3,0,77,4.0,Yes,Yes,55,65,NotPlaced
8740,7.9,2,3,2,90,4.8,Yes,Yes,82,88,Placed
7936,7.7,1,1,1,65,3.5,No,No,60,69,NotPlaced
6098,7.0,1,1,1,69,4.6,No,Yes,55,70,NotPlaced
5908,7.4,1,1,0,75,3.9,No,No,58,60,NotPlaced
7374,8.4,1,2,0,90,4.8,Yes,Yes,78,86,Placed
8129,7.4,1,3,0,80,4.6,No,Yes,71,72,NotPlaced
2979,8.1,0,2,0,75,4.3,Yes,Yes,60,72,NotPlaced
8862,8.0,2,3,2,89,4.6,Yes,Yes,80,87,Placed
9302,6.5,1,2,0,69,3.4,No,Yes,55,67,Placed
6722,7.4,2,1,2,75,4.4,Yes,No,64,66,NotPlaced
7843,7.9,2,3,2,76,4.5,Yes,No,87,82,Placed
5525,7.6,1,3,1,73,4.3,Yes,Yes,77,72,NotPlaced
8722,7.5,0,1,1,82,3.8,No,Yes,62,70,NotPlaced
8432,7.5,1,1,0,88,4.6,No,No,55,60,NotPlaced
9009,6.5,1,3,1,75,4.5,No,No,60,64,NotPlaced
8604,8.0,2,3,0,90,4.8,Yes,Yes,80,69,Placed
7175,7.5,2,3,3,86,4.1,Yes,Yes,69,86,NotPlaced
3920,8.2,1,3,2,82,4.3,Yes,Yes,69,81,NotPlaced
3139,8.3,1,2,0,78,4.5,No,Yes,63,60,NotPlaced
9417,8.3,2,3,2,80,4.3,Yes,Yes,82,87,Placed
9934,7.6,1,2,0,65,3.3,No,Yes,58,64,NotPlaced
5790,7.5,2,2,2,90,4.3,Yes,Yes,85,83,Placed
4074,7.7,1,3,0,75,4.5,Yes,Yes,64,61,NotPlaced
3288,7.5,1,1,1,68,3.8,No,No,56,63,NotPlaced
